speaker	start	end	rank	text	
MIO036 	47.16	47.4 0.185454545454545 Right 	
MIO046 	47.74	48.03 0.186181818181818 Right 	
MIO095 	48.29	48.58 0.186909090909091 Hello 	
MIO036 	48.97	49.59 0.187636363636364 Hi everyone 	
MIO046 	49.25	49.83 0.188363636363636 So 	
MIO046 	50.72	54.26 0.189090909090909 I don't know if you all received the t. i. and enough for this meeting 	
MIO046 	54.8	55.2 0.189818181818182 You 	
MIO095 	55.18	56.1 0.190545454545455 No i haven't 	
MIO046 	55.67	56.05 0.191272727272727 No 	
MIO046 	57.17	57.74 0.192 Which is 	
MIO095 	57.34	57.71 0.192727272727273 Thank you 	
MIO036 	58.12	58.82 0.193454545454545 I have to 	
MIO046 	59.88	60.61 0.194181818181818 So um 	
MIO046 	61.28	61.77 0.194909090909091 Um 	
MIO046 	62.45	64.66 0.195636363636364 The goal for today of um 	
MIO046 	64.66	66.84 0.196363636363636 we have Two goals um 	
MIO046 	66.84	70.89 0.106909090909091 first is to decide the movie for uh the next projection for a movie club 	
MIO036 	71.62	72.1 0.197090909090909 Uh-huh 	
MIO046 	72.11	76.27 0.0501818181818182 As you know uh so it's for the last friday of this month of fact real 	
MIO046 	77.01	81.56 0.0458181818181818 As you probably remember of the movie already projected where uh lawrence of um 	
MIO046 	81.56	81.87 0.197818181818182 yeah 	
MIO046 	82.27	85.66 0.198545454545455 And apocalypse now since february and i'm at it was 	
MIO046 	86.07	87.82 0.199272727272727 last format in march 	
MIO046 	89.45	91.02 0.2 So um 	
MIO046 	91.02	91.7 0.200727272727273 the question 	
MIO046 	92.74	96.94 0.0363636363636364 Is it up and these are we going to select a movie from the nineties and which which 	
MIO046 	97.41	101.65 0.107636363636364 So that's the first goal decide for movie to be protected and simple goal is to 	
MIO046 	102.25	104.02 0.201454545454545 Uh discuss for um 	
MIO046 	104.02	105.81 0.202181818181818 are advertising posture 	
MIO046 	106.64	107.23 0.202909090909091 Um 	
MIO046 	107.23	108.45 0.203636363636364 for how how um 	
MIO046 	108.94	109.83 0.204363636363636 Uh 	
MIO046 	109.83	110.19 0.205090909090909 time 	
MIO046 	110.79	115.09 0.100363636363636 Because we not is that in the last time not enough people came to the projection 	
MIO046 	116.11	118.69 0.205818181818182 So that's it's um 	
MIO046 	119.39	120.46 0.206545454545455 Who wants to start 	
MIO046 	120.87	121.28 0.207272727272727 Two 	
MIO046 	123.23	127.36 0.0581818181818182 So i guess you all prepared some documents or so um selection of moving 	
FIE038 	127.63	127.9 0.208 Yeah 	
MIO036 	128.26	131.09 0.208727272727273 Yes so who who has what's actually maybe 	
MIO036 	131.72	132.2 0.209454545454545 I am 	
FIE038 	131.82	134.24 0.210181818181818 And i've got a powerpoint presentation 	
MIO036 	135.02	136.45 0.210909090909091 Oh we do have me right 	
MIO095 	136.53	142.75 0.117818181818182 Okay i had a powerpoint presentation and it uh it's about that they are some reviews of the of the all i think that's the movies 	
MIO036 	142.91	143.29 0.211636363636364 Uh-huh 	
MIO036 	143.92	145.35 0.212363636363636 And i have a um 	
MIO036 	146.11	147.33 0.213090909090909 Well just uh 	
MIO036 	148.14	151.33 0.213818181818182 A piece of paper with some suggestions well but you didn't 	
MIO046 	151.27	151.61 0.214545454545455 Yeah 	
MIO046 	151.61	155.01 0.215272727272727 yeah also a piece of paper with uh with my favourite movie 	
MIO036 	155.3	155.64 0.216 Oh 	
MIO046 	156.41	157.09 0.216727272727273 Okay so 	
MIO036 	156.83	159.28 0.032 Should we start with that Two presentations maybe yep 	
MIO046 	157.99	158.76 0.217454545454545 Presentations 	
MIO046 	159.64	160.02 0.218181818181818 Okay 	
MIO046 	160.48	161.8 0.0872727272727273 I guess we can start with you 	
FIE038 	163.82	165.35 0.218909090909091 It's not very long in any case 	
MIO046 	166.71	167.39 0.219636363636364 here it is 	
MIO046 	168.73	169.64 0.220363636363636 I pass this one 	
FIE038 	169.03	169.85 0.221090909090909 Mm yeah 	
FIE038 	169.85	170.57 0.221818181818182 i 	
FIE038 	172.57	180.04 0.0610909090909091 Okay so What i was thinking is basically the previous movies that we had which you've already mentioned see in the agenda um 	
MIO095 	792.37	793.1	0.373090909090909 it's uh 	
MIO095 	793.1	796.19	0.373818181818182 you know all all all of you know so the the story so 	
MIO036 	794.96	795.32	0.374545454545455 Uh-huh 	
FIE038 	796.04	796.35	0.375272727272727 Uh-huh 	
MIO095 	797.65	798.05	0.376 Uh 	
MIO095 	798.74	802.88	0.376727272727273 It's quite hot uh it's quite a higher ranked so i think uh 	
MIO095 	802.88	807.09	0.377454545454545 it's not a bad movie i'm i'm thinking whether there was some good occasion uh 	
MIO095 	807.09	807.68	0.378181818181818 something but 	
MIO095 	808.58	811.35	0.378909090909091 Has happened recently that was something like a celebration of the 	
MIO095 	812.32	814.91	0.145454545454545 Fifty years after the war or something chris and 	
MIO036 	815.73	816.48	0.379636363636364 Um 	
MIO095 	816.46	816.72	0.380363636363636 No 	
MIO046 	816.67	817.2	0.381090909090909 Sixteen 	
MIO036 	816.84	821.64	0.381818181818182 I think there was a celebration of us sixty years from the liberation of the cameras 	
MIO046 	818.32	819.04	0.382545454545455 Six years 	
MIO095 	819.49	819.95	0.383272727272727 Stay yeah 	
MIO095 	820.47	821.98	0.146181818181818 Is it can be fifty sure 	
MIO036 	822.35	825.04	0.130181818181818 Because they were the brave the beginning forty five 	
MIO095 	824.31	824.87	0.384 Yeah 	
MIO095 	825.18	825.96	0.384727272727273 So 	
MIO036 	826.23	833.51	0.0341818181818182 Yeah it's not bad and it's also i think it's a good idea but at least from my point of view it's coherent with the previous films like history 	
MIO036 	833.97	839.69	0.385454545454545 In the major events I don't know if we want to keep this coherence or Change radical it but maybe 	
MIO095 	833.99	834.43	0.386181818181818 That's true 	
MIO046 	834.86	835.66	0.386909090909091 That's right yeah 	
FIE038 	839.16	840.5	0.387636363636364 Very emotional movie uh 	
MIO036 	840.71	841.39	0.388363636363636 Yeah that's 	
FIE038 	840.94	842.63	0.389090909090909 That's one thing to keep in mind is that it 	
MIO036 	841.79	842.99	0.389818181818182 Yeah i think it's a drawback 	
MIO046 	842.94	843.9	0.390545454545455 But then it's not 	
MIO036 	843.36	843.87	0.391272727272727 Uh 	
MIO046 	844.7	849.44	0.0632727272727273 All present that even of the nineties it's more a movie about the story of uh 	
MIO046 	850.2	851.75	0.392 They'll all on uh 	
MIO046 	851.75	854.54	0.392727272727273 on job i did you wish doing is the second world war 	
FIE038 	854.57	857.91	0.393454545454545 Yeah but i mean this isn't really representative of the easily i 	
MIO046 	856.96	857.71	0.394181818181818 I 	
MIO095 	857.18	858.09	0.394909090909091 I 	
MIO036 	858.13	859.72	0.395636363636364 Well of the seventeen eighties 	
MIO046 	859.46	860.17	0.396363636363636 Yeah 	
FIE038 	859.81	863.69	0.397090909090909 Yeah and according to your thing it's nineteen eighty four is i 	
MIO046 	860.17	860.82	0.397818181818182 but it's 	
MIO036 	866.3	873.32	0.398545454545455 Maybe it's representative of a style of the eighties i don't know that's why i'm against that so i that's I dunno 	
MIO046 	870.31	870.83	0.399272727272727 Yeah 	
MIO046 	870.83	871.06	0.4 yeah 	
MIO095 	873.26	879.42	0.173818181818182 Mm but even here i wouldn't uh uh say that the the the the style it's a representative of the nineties right so on 	
FIE038 	879.36	879.64	0.400727272727273 Yeah 	
MIO036 	879.72	880.84	0.401454545454545 Yeah right uh 	
MIO095 	880.55	881.16	0.402181818181818 Um 	
MIO095 	882.36	883.7	0.402909090909091 Okay but uh 	
MIO095 	883.7	887.47	0.403636363636364 anyway i think it's it's real good movie i like it when i say and the 	
FIE038 	885.38	886.69	0.404363636363636 It is a good movie yeah 	
MIO046 	888.5	891.66	0.405090909090909 Okay and it's just it's a it's a very good As uh 	
MIO095 	889.63	892.73	0.405818181818182 It's one of the candidates i definitely a steven spielberg is recorded 	
MIO095 	893.28	896.55	0.406545454545455 So i i director so i i would say we we could think about it 	
MIO046 	897.08	897.45	0.407272727272727 Okay 	
MIO095 	897.15	899.23	0.408 So i would keep it as a candidate at least 	
FIE038 	898.92	899.27	0.408727272727273 Yeah 	
MIO095 	900.82	901.03	0.409454545454545 So 	
MIO046 	901.11	901.55	0.410181818181818 Okay 	
MIO046 	901.55	904.71	0.0807272727272727 the usual suspect do we want to say something it in about it or 	
MIO095 	903.56	903.99	0.410909090909091 Um 	
MIO095 	904.73	906.92	0.411636363636364 No one i think we can just get this like 	
MIO046 	906.59	907.94	0.412363636363636 Oh come it's coming for 	
MIO046 	909.59	910.35	0.413090909090909 On the list 	
FIE038 	911.24	911.58	0.413818181818182 Yeah 	
MIO095 	911.27	911.91	0.414545454545455 And yeah 	
MIO046 	913.57	920.87	0.415272727272727 It's false on and he's uh and on my knees that took a huge use a cat some movies no you didn't take of six first 	
MIO095 	920.06	921.43	0.416 Yeah that's true that is the root 	
MIO036 	921.89	923.72	0.416727272727273 Yeah it's funny actually um 	
MIO095 	923.99	925.06	0.417454545454545 That is it's changed 	
MIO036 	924.68	936.66	0.00363636363636364 Because on your on your slides actually the ratings are eight point seven for both No they have the same usual suspects and pulp fiction those are at eight point seven but on the nice table 	
MIO095 	929.01	929.55	0.418181818181818 It's higher 	
MIO036 	937.04	937.75	0.418909090909091 Uh this one is that 	
FIE038 	937.25	938.63	0.419636363636364 I guess that they they they like 	
MIO036 	938.25	938.83	0.420363636363636 six 	
MIO095 	938.43	939.67	0.421090909090909 It gets outdated 	
MIO036 	939.51	941.69	0.114181818181818 When i was maybe people voted for it yeah 	
MIO095 	941.67	944.49	0.421818181818182 Yes yes and i did i did it on wednesday 	
FIE038 	941.98	942.31	0.422545454545455 Yeah 	
MIO036 	942.51	944.04	0.423272727272727 Could have changed in the meanwhile 	
MIO046 	945.26	946.86	0.424 Amy i'm sure they probably 	
MIO036 	945.84	948.99	0.0436363636363636 The with one hundred thousand votes it shouldn't change too much 	
MIO036 	949.5	954.04	0.114909090909091 I mean given the number of votes i wonder but anyway it it may change i think yeah 	
MIO095 	953.07	953.41	0.424727272727273 Uh-huh 	
MIO095 	954.04	955.85	0.425454545454545 So it probably is trained so um 	
MIO095 	957.31	959.13	0.426181818181818 It becomes more popular no but uh 	
MIO095 	959.13	959.78	0.426909090909091 yeah 	
MIO095 	959.78	960.04	0.427636363636364 yeah 	
MIO046 	959.82	960.49	0.428363636363636 I 	
MIO095 	960.04	960.48	0.429090909090909 yeah yeah 	
MIO036 	960.13	960.56	0.429818181818182 Well 	
MIO046 	961.35	961.71	0.430545454545455 Okay 	
MIO036 	961.57	962.28	0.431272727272727 Encouraging 	
MIO046 	962.29	964.36	0.432 Do we have something to add on this movie or 	
FIE038 	964.83	965.75	0.432727272727273 Mm no 	
FIE038 	967.21	969.07	0.0938181818181818 We had numerous on schindler's list 	
FIE038 	969.65	973.62	0.433454545454545 Three of us to do it and shiny keep track of how do you have a sixteen 	
MIO095 	973.67	974.41	0.0945454545454545 Schindler's list 	
FIE038 	975.05	976.21	0.434181818181818 You have you have 	
MIO095 	975.16	975.93	0.434909090909091 It so it has 	
FIE038 	976.59	976.89	0.435636363636364 Yeah 	
MIO036 	976.87	977.37	0.436363636363636 Haven't 	
MIO036 	978.94	981.37	0.437090909090909 I've seen very few movies from the list 	
MIO036 	981.83	983.77	0.437818181818182 About ten out of the first yeah 	
MIO046 	983.54	985.15	0.438545454545455 And that's why you are in the movie club 	
MIO046 	985.75	986.78	0.439272727272727 To see more movies 	
MIO036 	985.84	986.35	0.44 Okay 	
MIO095 	988.34	991.45	0.0450909090909091 Okay pulp fiction i i think it's again quite um 	
MIO095 	991.45	995.53	0.440727272727273 a high higher ranked uh but From my perspective everybody already sorry 	
MIO095 	996.1	1002.89	0.102545454545455 Who was interested in that movie you so it always not interested in that movie he he didn't see time he wouldn't uh 	
MIO036 	996.79	997.16	0.441454545454545 Uh-huh 	
MIO095 	1002.89	1005.01	0.442181818181818 like to see in the in our more eco 	
MIO095 	1005.5	1011.51	0.442909090909091 So i think we should sit in a they should just leave it is keep it out and leave it out i i wouldn't think about this as a candidate 	
MIO046 	1012.16	1012.58	0.443636363636364 Why not 	
MIO095 	1012.3	1014.36	0.444363636363636 Even if it's a good movie but i don't know i think 	
MIO046 	1013.89	1018.97	0.174545454545455 It's quite well but not active of the nineties i think And the structure of the movies interesting 	
MIO046 	1020.34	1024.67	0.445090909090909 I i think that the first seeing is actually the same seen as of the lasting know 	
MIO036 	1021.08	1021.56	0.445818181818182 Uh-huh 	
MIO046 	1025.51	1027.22	0.0712727272727273 There is a kind of loop in this movie 	
FIE038 	1026.06	1027.07	0.446545454545455 I can't remember 	
IO095 	1028.21	1030.62	0.447272727272727 yes that i i think there are plenty of loops actually 	
MIO046 	1030.85	1031.06	0.448 Yep 	
FIE038 	1031.14	1036.83	0.0218181818181818 And also it's old enough that even if people start the first time around they don't necessarily remember everything that happened because 	
MIO095 	1031.23	1031.81	0.448727272727273 But if 	
MIO036 	1036.78	1037.16	0.449454545454545 Uh-huh 	
FIE038 	1037.51	1040.54	0.178909090909091 I remember seeing it when it came out that And uh particularly 	
MIO095 	1041.75	1042.77	0.450181818181818 If we agree you can see 	
MIO095 	1043.3	1044.61	0.103272727272727 three times perhaps three 	
MIO046 	1043.37	1043.58	0.450909090909091 Yeah 	
MIO046 	1043.58	1045.27	0.451636363636364 yeah it's a very bizarre yeah 	
MIO095 	1045.18	1055.34	0.104 for the for time so you still discover something you But uh on the other hand i had the impression it's really it's uh you know every everyone so wait it's it's quite don't know in uh in for it 	
MIO046 	1054.87	1055.84	0.452363636363636 You've you've seen it 	
MIO036 	1055.86	1056.81	0.453090909090909 Yeah i see to this 	
MIO095 	1056.95	1057.17	0.453818181818182 Yeah 	
MIO036 	1057.42	1058.28	0.454545454545455 I and i like it 	
FIE038 	1058.42	1059.06	0.455272727272727 So we've lost 	
MIO046 	1058.9	1061.24	0.152 And the sound track is uh is called use them so 	
MIO036 	1059.11	1059.9	0.456 I'm actually seen it 	
FIE038 	1062.13	1062.51	0.456727272727273 It's like 	
MIO046 	1062.66	1063.45	0.457454545454545 The soundtrack 	
FIE038 	1063.86	1065.46	0.179636363636364 And i don't remember the centre 	
MIO036 	1065.95	1068.19	0.458181818181818 Well it's plenty of well known songs 	
MIO095 	1066.03	1066.4	0.458909090909091 Mm yeah 	
MIO036 	1068.85	1069.1	0.459636363636364 Yeah 	
MIO036 	1069.91	1070.63	0.460363636363636 Twist thing 	
MIO095 	1070.26	1070.64	0.461090909090909 Mm 	
MIO046 	1070.46	1070.75	0.461818181818182 Yeah 	
MIO046 	1070.75	1070.94	0.462545454545455 yeah 	
MIO095 	1071.54	1071.93	0.463272727272727 So 	
MIO095 	1072.6	1076.37	0.464 But the think i live and think about these other candidate because it seems to me it's 	
MIO036 	1076.07	1077.71	0.464727272727273  I would keep it as a candidate that 	
MIO036 	1078.25	1082.94	0.465454545454545 I don't know i think for the moment in this most of the user candidate so we'll try to 	
MIO095 	1082.97	1083.32	0.466181818181818 Uh-huh 	
MIO046 	1083.29	1085.57	0.466909090909091 Well we've looked at the end all you want to know 	
MIO036 	1085.11	1087.97	0.115636363636364 Yeah we should probably vote off their everyone 	
FIE038 	1086.4	1086.84	0.467636363636364 Yeah i mean if 	
MIO095 	1086.61	1087.84	0.468363636363636 Well that's the best yeah 	
FIE038 	1087.32	1091.17	0.0974545454545455 that none of us like we can just eliminate it but we might as well leave everything top and 	
MIO095 	1091.12	1094.37	0.469090909090909 I'm going to week we could just a minute okay so we are not good i mean it is one 	
MIO095 	1095.52	1096.19	0.469818181818182 Uh yeah 	
MIO095 	1096.19	1097.38	0.470545454545455 good for last i didn't see 	
MIO095 	1099.56	1106.18	0.471272727272727 Oh i see that you can read the the comment from the users uh that's the that's the last uh blah point 	
FIE038 	1100.02	1100.71	0.472 I 	
MIO046 	1105.68	1107.05	0.472727272727273 I just got says as well 	
MIO095 	1106.85	1109.48	0.473454545454545 And it's a says simply a masterpiece uh 	
MIO095 	1109.48	1111.98	0.474181818181818 and it's us course last three great movie 	
MIO046 	1111.95	1113.62	0.474909090909091 It's like yeah again the movie 	
MIO046 	1114.21	1115.19	0.475636363636364 on my channel 	
FIE038 	1115.24	1116.61	0.476363636363636 Yeah it's a gangster in the way 	
MIO095 	1115.26	1116.18	0.477090909090909 Mafia yes 	
MIO046 	1116.82	1120.42	0.152727272727273 With a little better than your call and well the the two of the guys can uh 	
FIE038 	1119.97	 1121.24	0.477818181818182 Oh really oh it uh 	
FIE038 	1121.24	1122.97	0.478545454545455 and it's 	
MIO095 	1122.1	1123.64	0.479272727272727 I can't recogniser from the picture 	
MIO095 	1125.06	1126.73	0.48 The pictures not very good okay 	
FIE038 	1125.69	1127.33	0.480727272727273 Joe pesci i think maybe 	
MIO046 	1126.83	1127.93	0.481454545454545 And your page she yeah 	
MIO046 	1128.24	1129.53	0.482181818181818 On the on the right yeah 	
FIE038 	1128.29	1128.88	0.482909090909091 I think 	
FIE038 	1129.19	1132.15	0.483636363636364 Yeah on the right and the guy and the left is really a a 	
MIO036 	1133.1	1135.52	0.484363636363636 You you recognise them or it can read the 	
MIO036 	1136.04	1137.8	0.485090909090909 The text on the images are 	
FIE038 	1136.11	1137.07	0.485818181818182 I recognise them 	
FIE038 	1138.2	1141.31	0.486545454545455 I'm a movie buff i know way too much about movies and 	
MIO036 	1140.17	1140.9	0.487272727272727 Very well 	
MIO046 	1141.21	1144.18	0.488 It's the exact same type course we played in um 	
MIO046 	1144.18	1148.63	0.488727272727273 i'm other remotes a movie that they cannot for these of course she it was a name in french 	
MIO046 	1149.27	1149.43	0.489454545454545 Oh 	
FIE038 	1149.72	1150.53	0.490181818181818 What was it about 	
MIO046 	1151.53	1152.69	0.490909090909091 About so uh 	
MIO046 	1152.69	1153.23	0.491636363636364 enough yeah 	
MIO046 	1154.85	1163.92	0.492363636363636 I that's why it Oh that's why it didn't go to see this one it's quite it seems to me that all about the same Subject and just saying 	
FIE038 	1155.53	1156.32	0.493090909090909 I 	
MIO036 	1164.21	1164.66	0.493818181818182 Uh-huh 	
MIO046 	1164.64	1165.1	0.494545454545455 I don't know 	
MIO095 	1165.38	1166.53	0.495272727272727 It's a movie from and please 	
MIO036 	1166.11	1166.38	0.496 Yeah 	
MIO095 	1167.78	1169.38	0.496727272727273 The one that you so that you mentioned 	
MIO046 	1175.22	1177.02	0.497454545454545 Or came in nobody sees so 	
MIO036 	1176.36	1176.87	0.498181818181818 Okay 	
MIO036 	1176.87	1177.82	0.498909090909091 now yeah 	
MIO036 	1178.49	1179.54	0.499636363636364 Probably not uh 	
MIO095 	1179.69	1181.3	0.0487272727272727 Silence of the lands um 	
MIO046 	1179.74	1180.04	0.500363636363636 Okay 	
MIO095 	1182.45	1187.06	0.501090909090909 Should i tell something not a good fired off or killers that's what that's what that's a sound uh 	
MIO095 	1187.06	1187.35	0.501818181818182 huh 	
MIO095 	1189.1	1190.83	0.502545454545455 Some users say is uh 	
MIO095 	1190.83	1191.47	0.503272727272727 so 	
MIO095 	1192.29	1195.1	0.158545454545455 Okay it's it's a bit or so i think it's quite it's uh 	
MIO095 	1195.1	1195.84	0.504 it's uh 	
FIE038 	1195.72	1196.22	0.504727272727273 A little bit 	
MIO046 	1196.62	1197.39	0.505454545454545 I 	
MIO095 	1196.73	1197.76	0.506181818181818 I 	
FIE038 	1196.76	1197.57	0.506909090909091 I 	
MIO046 	1198.33	1199.04	0.507636363636364 For the for the for 	
MIO095 	1199.22	1201.8	0.508363636363636 Is definitely not for kids uh but uh 	
FIE038 	1199.61	1199.84	0.509090909090909 Yeah 	
FIE038 	1199.84	1200.05	0.509818181818182 yeah 	
MIO095 	1202.73	1205.61	0.510545454545455 If the kids are not visitors of course of them are why not 	
MIO095 	1207.56	1207.79	0.511272727272727 Eh 	
MIO095 	1209.1	1214.62	0.0647272727272727 One have to rethink when when when you are watching this movie you have to think and it's uh scanning yeah why not 	
MIO036 	1212.45	1212.8	0.512 Uh-huh 	
MIO046 	1215.48	1217.37	0.0981818181818182 So it's about top secret but it to your 	
MIO095 	1218.27	1218.76	0.512727272727273 Uh-huh 	
MIO046 	1218.46	1218.88	0.513454545454545 And 	
MIO095 	1218.76	1219.04	0.514181818181818 uh-huh 	
MIO046 	1220.09	1221.36	0.514909090909091 What was it again the part 	
MIO046 	1222.83	1223.32	0.515636363636364 The 	
MIO095 	1223.35	1229.21	0.127272727272727 So the f. b. i. agent it's assigned to to help find uh and a single woman And uh 	
MIO095 	1229.21	1233.18	0.516363636363636 say five a hour from a sick a particular uh with the help of another cue or 	
FIE038 	1234.15	1236.19	0.517090909090909 the other killers hannibal lecter 	
FIE038 	1236.73	1237.07	0.517818181818182 Ooh 	
MIO036 	1237.37	1238.73	0.518545454545455 Who's in prison actually 	
MIO046 	1238.16	1239.97	0.519272727272727 He's in jail it is still here 	
MIO095 	1238.85	1239.48	0.52 He's in prison 	
FIE038 	1239.27	1241.39	0.520727272727273 He's in jail when he's really know which 	
MIO036 	1240.69	1245.05	0.521454545454546 No no he tries to to create the the in the other killers behaviour 	
MIO046 	1242.03	1242.5	0.522181818181818 Um 	
MIO046 	1242.5	1242.86	0.522909090909091 okay 	
MIO046 	1243.27	1243.58	0.523636363636364 Yeah 	
FIE038 	1243.54	1248.39	0.524363636363636 He tries to help the f. b. i. agent but he plays had games of the f. b. i. agent at the same time 	
MIO095 	1249.51	1249.98	0.525090909090909 History 	
MIO036 	1249.82	1250.41	0.525818181818182 Yeah 	
MIO036 	1250.41	1253.9	0.526545454545455 well not very nasty ones are those there yeah 	
MIO095 	1250.58	1251.36	0.527272727272727 Psychotic man 	
FIE038 	1252.89	1253.38	0.528 What part 	
FIE038 	1253.89	1255.26	0.528727272727273 I just a free corrupt 	
MIO036 	1255.32	1255.56	0.529454545454545 Yeah 	
MIO036 	1255.56	1257.04	0.0618181818181818 um that's basically the point 	
FIE038 	1255.86	1256.59	0.530181818181818 I 	
FIE038 	1258.05	1258.41	0.530909090909091 So 	
MIO036 	1258.72	1259.09	0.531636363636364 Uh-huh 	
MIO036 	1259.73	1263.21	0.532363636363636 So on the picture you can see uh jodie foster and ah 	
FIE038 	1260.31	1260.99	0.533090909090909 There is a very 	
MIO095 	1263.11	1263.45	0.533818181818182 Uh-huh 	
MIO036 	1263.68	1264.19	0.534545454545455 How hard 	
FIE038 	1264.97	1265.67	0.535272727272727 Them off 	
MIO046 	1265.59	1267.69	0.165818181818182 With playing that you to go back again 	
MIO036 	1266.38	1266.85	0.536 The more 	
MIO046 	1268.28	1268.65	0.536727272727273 Don't 	
FIE038 	1268.77	1272.24	0.537454545454545 Which the one who's in jail or the one who Anthony hopkins 	
MIO036 	1271.02	1272.17	0.538181818181818 Anthony hopkins 	
MIO046 	1272.02	1272.48	0.538909090909091 Okay 	
MIO046 	1272.48	1272.62	0.539636363636364 yeah 	
MIO036 	1272.89	1276.16	0.180363636363636 The other one i don't remember we don't seem to see him very often 	
FIE038 	1274.59	1274.86	0.540363636363636 I don't 	
MIO095 	1276.01	1280.22	0.541090909090909 But he plays do we go And then add up can see replies it very good very good to yeah 	
MIO036 	1276.81	1277.57	0.541818181818182 But it's 	
FIE038 	1278.97	1280.06	0.542545454545455 Scary that would be 	
MIO036 	1279.87	1280.3	0.543272727272727 Uh-huh 	
MIO095 	1282.05	1282.9	0.544 So 	
MIO036 	1282.56	1286.86	0.0989090909090909 But the point is quite hard know i mean that not the plots but for the what's 	
MIO036 	1287.39	1290.09	0.544727272727273 The the active killer wants to do is quite horrible 	
FIE038 	1290.73	1291.12	0.545454545454545 Yeah 	
FIE038 	1291.81	1292.8	0.546181818181818 I vaguely remember 	
MIO036 	1293.06	1293.33	0.546909090909091 Yeah 	
MIO036 	1293.33	1293.45	0.547636363636364 yeah 	
MIO036 	1295.95	1296.46	0.548363636363636 Okay 	
MIO046 	1295.99	1296.37	0.549090909090909 Okay 	
FIE038 	1297.4	1299.72	0.549818181818182 I mean that's the thing that i'm guessing you haven't seen uh 	
MIO046 	1299.54	1301.61	0.550545454545455 No i've seen it actually twice i think 	
MIO036 	1301.76	1302.5	0.551272727272727 Yes yeah 	
MIO036 	1302.5	1305.49	0.104727272727273 i think i say the second time on t. v. but maybe not uh huh 	
FIE038 	1304.74	1305.51	0.552 So we'll see 	
MIO095 	1305.1	1309.45	0.181090909090909 I've i've see i've seen it but i can't remember exactly the all the details 	
FIE038 	1306.08	1306.83	0.552727272727273 These are lost in 	
FIE038 	1309.19	1311.66	0.553454545454545 I can't either "'cause" i thought it right when it came out 	
MIO046 	1310.03	1310.54	0.554181818181818 But it's 	
MIO095 	1310.19	1310.55	0.554909090909091 The 	
MIO046 	1311.16	1312.05	0.153454545454545 called beginning 	
MIO095 	1311.63	1313.37	0.0552727272727273 It's on time ago is from ninety one 	
FIE038 	1312.75	1315.52	0.175272727272727 They came out one ninety one yeah 	
MIO046 	1313.74	1314.45	0.176 Ninety one 	
MIO095 	1315.22	1315.98	0.555636363636364 you wanna yeah 	
MIO095 	1317.21	1317.99	0.556363636363636 So 	
MIO095 	1318.5	1320.38	0.557090909090909 And i said when i was like twelve or thirteen 	
FIE038 	1320.33	1321.61	0.557818181818182 Yeah me too i 	
MIO095 	1320.85	1321.5	0.558545454545455 I 	
MIO046 	1320.91	1321.47	0.559272727272727 I 	
MIO095 	1321.97	1322.67	0.56 So perhaps 	
FIE038 	1322.03	1323.22	0.560727272727273 And at that age tools like 	
MIO036 	1322.97	1323.78	0.561454545454545 They're much too yeah 	
MIO046 	1325.03	1325.17	0.562181818181818 Yeah 	
FIE038 	1325.46	1325.86	0.562909090909091 Okay 	
MIO046 	1327.21	1327.54	0.563636363636364 Okay 	
MIO046 	1327.54	1332.86	0.136727272727273 uh american beauty you know what's coming next seven was quite quite nice actually 	
MIO095 	1331.53	1332.72	0.564363636363636 Could you go to the next slide 	
FIE038 	1332.61	1333.75	0.565090909090909 That was very good yeah 	
MIO046 	1335.22	1336.3	0.565818181818182 actually there okay 	
MIO095 	1335.94	1338.1	0.566545454545455 Yeah is here and that's it should my last slide 	
MIO095 	1338.85	1340.04	0.567272727272727 So um 	
MIO046 	1340.47	1342.42	0.568 Or you shows you choose seven we 	
MIO095 	1342.95	1347.48	0.568727272727273 I don't know because it's nice if i i was thinking perhaps we are not able to go to more of them 	
MIO046 	1347.45	1347.8	0.569454545454545 Okay 	
MIO095 	1348.54	1348.89	0.570181818181818 Uhuh 	
MIO036 	1349.08	1349.37	0.570909090909091 Okay 	
MIO095 	1350.3	1354.9	0.048 So american beauty so i can perhaps read a little bit the user comment if you want or uh uh 	
MIO095 	1354.9	1356.61	0.571636363636364 yeah you can read the outline on 	
MIO095 	1357.29	1358.11	0.572363636363636 the projector but 	
MIO095 	1358.77	1361.42	0.0625454545454545 It's basically deep on the front and trading movie 	
MIO095 	1361.87	1363.5	0.573090909090909 Extraordinary uh uh 	
MIO095 	1363.5	1366.93	0.573818181818182 irony and that and that psychological drama about american life 	
MIO046 	1367.9	1368.71	0.574545454545455 Yeah it's definitely 	
FIE038 	1369.6	1370.02	0.575272727272727 Yeah 	
MIO046 	1369.81	1370.13	0.576 life 	
FIE038 	1370.02	1371.71	0.576727272727273 i suburban life 	
MIO046 	1372.19	1376.67	0.072 It's it's kind of Fruit that pretty but it uh on the other way it it's 	
FIE038 	1376.85	1378.85	0.577454545454545 There's a lot of very true things and uh 	
MIO046 	1377.09	1378.37	0.578181818181818 Like twenty two so 	
MIO095 	1379.15	1379.44	0.578909090909091 Point 	
MIO046 	1380.78	1384.23	0.579636363636364 Yeah you know with the the way of feel mean and um 	
MIO046 	1384.65	1385.55	0.128 I don't know i find it 	
MIO095 	1385.15	1387.19	0.148363636363636 Okay the video film and perhaps but uh 	
